"aX,aY,aZ,gX,gY,gZ"
"-0.142578,-0.703369,-0.740723,-4.394531,-5.615234,-18.676758"
"-0.150879,-0.659790,-0.758179,-3.295898,-1.464844,-14.343261"
"-0.158569,-0.625977,-0.784912,-5.004883,-1.403808,-14.770507"
"-0.171387,-0.590820,-0.807251,-9.033203,-8.972168,-20.141600"
"-0.167358,-0.658447,-0.788330,-11.352538,-12.268065,-22.521971"
"-0.173584,-0.693359,-0.779297,-13.061522,-15.991210,-21.728514"
"-0.179932,-0.663086,-0.758301,-15.686034,-17.700195,-20.080564"
"-0.176636,-0.621460,-0.750854,-29.418943,-18.310547,-27.893064"
"-0.166870,-0.762085,-0.715088,-29.785154,-16.967773,-32.592773"
"-0.178833,-0.742065,-0.748779,-16.784668,-11.779784,-23.803709"
"-0.202271,-0.686279,-0.779663,-1.342773,-12.634276,-17.639160"
"-0.207764,-0.700317,-0.748779,-3.906250,-17.089844,-18.554687"
"-0.215088,-0.686890,-0.756104,-7.629394,-16.296387,-17.761230"
"-0.213379,-0.662842,-0.741943,-13.244628,-18.737793,-19.042969"
"-0.207764,-0.685547,-0.729980,-12.023925,-20.507811,-22.827147"
"-0.194214,-0.736206,-0.723633,-10.986327,-17.089844,-22.888182"
"-0.167358,-0.801025,-0.765259,-12.268065,-14.770507,-21.484373"
"-0.172607,-0.750610,-0.764526,-13.854980,-14.587401,-14.709472"
"-0.181274,-0.700684,-0.757568,-22.155760,-18.188477,-14.038085"
"-0.176880,-0.722168,-0.703247,-33.203125,-24.658201,-21.240232"
"-0.155029,-0.819458,-0.646240,-35.522461,-24.963377,-21.118162"
"-0.165039,-0.775513,-0.673706,-34.118652,-21.789549,-13.977050"
"-0.170898,-0.754517,-0.675659,-36.560059,-23.254393,-12.756347"
"-0.159668,-0.783691,-0.655518,-39.123535,-23.376463,-13.549804"
"-0.156250,-0.779053,-0.673706,-39.367676,-18.798828,-11.108397"
"-0.175049,-0.728027,-0.661499,-32.043457,-17.822266,-8.422852"
"-0.198975,-0.672852,-0.607422,-37.353516,-21.240232,-16.235352"
"-0.174805,-0.783447,-0.594727,-40.283199,-22.888182,-19.042969"
"-0.157104,-0.849243,-0.599487,-39.245605,-25.512693,-15.808105"
"-0.155640,-0.858154,-0.603394,-36.499023,-25.512693,-8.850098"
"-0.166626,-0.877075,-0.582031,-28.686522,-24.475096,-1.403808"
"-0.187012,-0.826538,-0.551392,-21.240232,-23.498533,2.563476"
"-0.192383,-0.775513,-0.491821,-6.469726,-21.179197,4.577637"
"-0.175781,-0.838745,-0.486938,-5.920410,-14.831542,0.366211"
"-0.162842,-0.870117,-0.521851,-11.901855,-8.850098,2.197266"
"-0.146729,-0.855225,-0.590576,-13.977050,-8.911133,4.882812"
"-0.149170,-0.852295,-0.572266,-13.610839,-14.526366,7.934570"
"-0.162964,-0.861084,-0.495605,-3.417969,-17.272949,11.230468"
"-0.171875,-0.833862,-0.483521,2.136230,-10.131835,15.075683"
"-0.164185,-0.783813,-0.510742,-1.525879,-5.920410,14.282226"
"-0.144287,-0.816650,-0.569946,-17.395020,-2.685547,10.253905"
"-0.140381,-0.841553,-0.571899,-29.235838,-7.629394,10.131835"
"-0.137207,-0.830200,-0.560669,-33.935547,-12.084960,11.230468"
"-0.132935,-0.829834,-0.526245,-35.400391,-12.878417,11.108397"
"-0.146606,-0.833740,-0.474609,-35.827637,-13.244628,11.657714"
