"aX,aY,aZ,gX,gY,gZ"
"0.102173,-1.000244,-0.117554,-7.873535,14.160155,52.185055"
"0.142212,-1.103638,-0.209473,-34.912109,16.418457,56.823727"
"0.140747,-1.110229,-0.192749,-34.362793,10.253905,70.678711"
"0.127563,-1.041382,-0.094971,-22.338865,8.544922,76.293945"
"0.093140,-0.846802,-0.052368,17.028809,7.995605,82.153313"
"0.097412,-0.790771,-0.061890,5.859375,9.521484,70.678711"
"0.179443,-0.948242,-0.169434,-17.822266,10.620116,62.255856"
"0.227295,-1.080322,-0.231934,-37.170410,2.990722,61.157223"
"0.227783,-1.079590,-0.178467,-36.193848,-10.131835,72.265625"
"0.205078,-0.990112,0.059814,-19.104004,-0.732422,77.575684"
"0.230225,-0.891724,0.092651,-4.943848,12.573241,75.622559"
"0.227783,-0.816528,-0.017456,14.465331,24.414061,70.251465"
"0.246216,-0.827026,-0.075317,2.136230,22.766111,59.509274"
"0.318726,-0.988525,-0.198120,-0.244141,20.019531,56.091305"
"0.330078,-0.992065,-0.166382,-0.854492,5.615234,62.927242"
"0.318726,-0.936401,-0.049194,3.845215,-1.525879,68.908691"
"0.332764,-0.824341,0.053833,-11.230468,18.737793,61.523434"
"0.364868,-0.838257,-0.084351,-17.517090,24.291990,56.152340"
"0.375366,-0.834595,-0.110962,-6.896972,17.395020,50.659176"
"0.405029,-0.834839,-0.168091,-12.695312,9.704590,44.799801"
"0.448975,-0.942993,-0.221680,-17.150879,4.455566,43.884274"
"0.440430,-0.901611,-0.081787,-12.817382,-10.131835,52.185055"
"0.419312,-0.799072,0.034790,-1.770019,-7.995605,55.236813"
"0.448730,-0.735718,0.075073,-2.624511,3.417969,48.767086"
"0.478149,-0.776855,-0.104370,-7.263183,18.676758,37.597656"
"0.477173,-0.750244,-0.136719,-6.347656,10.253905,34.057617"
"0.477905,-0.703735,-0.144653,-9.277344,4.272461,24.353025"
"0.489746,-0.724854,-0.110962,-11.230468,2.014160,18.798828"
"0.495361,-0.689575,-0.045654,-2.929687,0.549316,10.070800"
"0.501343,-0.695923,-0.052002,-13.916015,3.601074,0.305176"
"0.517334,-0.768066,-0.090332,-22.766111,3.173828,-3.295898"
"0.530273,-0.827393,-0.078491,-14.282226,-0.976562,-5.187988"
"0.515259,-0.780762,-0.076416,14.343261,-2.624511,-2.868652"
"0.504761,-0.753662,-0.065430,9.643555,-2.868652,-5.859375"
"0.489258,-0.731445,-0.060425,1.037598,-2.258301,-9.399414"
"0.497192,-0.802246,-0.098389,-17.272949,-1.831055,-17.395020"
"0.502563,-0.843140,-0.112305,-18.615723,-5.004883,-19.165039"
"0.489990,-0.827148,-0.063843,-6.835937,-8.544922,-18.005371"
"0.490112,-0.833618,0.001221,-12.390136,-7.080078,-19.287109"
"0.474243,-0.838989,-0.022949,-14.099120,-2.258301,-20.202635"
"0.455811,-0.799316,-0.042236,-1.159668,-1.586914,-21.667479"
"0.455078,-0.808228,-0.081421,-2.563476,-2.075195,-25.695799"
"0.460693,-0.867310,-0.078247,-1.647949,-4.760742,-30.761717"
"0.455566,-0.857788,-0.083130,7.751464,-9.643555,-30.578611"
"0.430054,-0.814575,-0.011353,5.676269,-12.878417,-33.264160"
"0.427612,-0.850952,0.014893,0.732422,-9.948730,-35.766602"
"0.419434,-0.896606,-0.033691,-5.798339,-4.150391,-37.475586"
"0.412598,-0.909180,-0.055176,-0.610352,-5.065917,-36.926270"
"0.413452,-0.933838,-0.063599,-2.807617,-7.019042,-36.254883"
"0.396240,-0.944458,-0.042725,-1.281738,-9.155273,-34.118652"
"0.375000,-0.910034,0.002808,3.112793,-11.230468,-30.517576"
"0.370239,-0.902466,-0.002808,-0.183105,-8.850098,-30.395506"
"0.339478,-0.863892,-0.029175,3.234863,-9.399414,-32.531738"
"0.333984,-0.865845,-0.016357,3.295898,-9.582520,-35.766602"
"0.338867,-0.928467,-0.025635,-3.784179,-8.422852,-40.954586"
"0.325806,-0.911865,-0.020752,5.187988,-10.742187,-39.916992"
"0.308472,-0.889282,-0.013916,1.037598,-9.765625,-43.884274"
"0.304565,-0.945923,-0.042358,-2.136230,-9.338379,-45.104977"
