"aX,aY,aZ,gX,gY,gZ"
"-0.154297,-0.174561,-1.070068,-51.635738,10.559081,-37.353516"
"-0.154663,-0.209229,-1.056274,-38.513184,-13.122558,-20.324705"
"-0.164795,-0.215332,-0.951782,-14.892577,-11.108397,-12.329101"
"-0.183472,-0.091064,-0.955811,15.319823,-1.342773,-6.164550"
"-0.149170,0.104248,-0.938354,8.972168,0.244141,-18.188477"
"-0.172852,0.019775,-1.002075,-9.460449,-0.976562,-28.564451"
"-0.168457,-0.169922,-1.010986,-36.254883,-9.643555,-39.733887"
"-0.144409,-0.447388,-1.051392,-23.742674,-12.207030,-38.513184"
"-0.133423,-0.468018,-1.060913,12.878417,-16.601562,-8.972168"
"-0.141113,-0.129028,-0.916016,8.361816,-19.470215,10.925292"
"-0.155396,0.041992,-0.907593,1.281738,-12.756347,4.211426"
"-0.131592,-0.033813,-0.980957,-6.042480,-4.943848,-14.709472"
"-0.114868,-0.131470,-0.963013,-16.113281,-9.765625,-22.094725"
"-0.105713,-0.235474,-0.987793,-5.310058,-10.620116,-18.737793"
"-0.103760,-0.231079,-0.951294,19.714355,-11.718749,-2.929687"
"-0.091797,-0.103638,-0.928467,26.977537,-8.422852,-2.319336"
"-0.105835,-0.068237,-0.945312,30.822752,-3.479004,-4.577637"
"-0.109009,0.015625,-0.951416,15.808105,-1.403808,-6.835937"
"-0.143555,-0.059204,-1.067261,-3.723144,1.220703,-18.188477"
"-0.139282,-0.122192,-1.072144,5.981445,-5.920410,-24.230955"
"-0.106689,-0.159912,-0.943237,25.817869,-4.882812,-15.991210"
"-0.120483,-0.022217,-0.937012,29.479979,-1.281738,-12.207030"
"-0.113892,-0.014038,-0.965454,17.700195,2.014160,-16.113281"
"-0.082275,-0.200684,-1.012451,-7.995605,1.586914,-22.216795"
"-0.104126,-0.213745,-1.069946,-14.587401,-2.868652,-7.629394"
"-0.136719,-0.068481,-0.992676,-13.916015,-11.962890,4.882812"
"-0.124268,-0.037231,-0.932861,-5.371093,-8.117676,-0.793457"
"-0.116455,-0.035767,-0.955078,-1.770019,0.610352,-7.995605"
"-0.092285,-0.102783,-0.996460,-1.464844,1.831055,-11.047362"
"-0.096436,-0.133423,-1.044067,-2.807617,-1.892090,-5.554199"
"-0.093384,-0.140625,-0.986816,-2.868652,-5.737304,-4.028320"
"-0.099243,-0.104126,-0.951050,-3.906250,-4.943848,1.342773"
"-0.107910,-0.040649,-1.009521,-9.155273,-1.342773,2.502441"
"-0.101440,-0.070312,-0.935303,-5.615234,-4.333496,-3.906250"
"-0.100098,-0.085083,-0.944092,-5.371093,3.295898,-7.202148"
"-0.095581,-0.149902,-1.031006,-13.671874,2.319336,-8.117676"
"-0.084595,-0.258667,-1.017334,-13.061522,-1.281738,-0.976562"
"-0.093018,-0.249634,-1.039673,-11.596679,-2.136230,7.080078"
"-0.109131,-0.060181,-0.975830,-18.249512,-8.239746,19.714355"
"-0.099976,-0.050415,-0.922363,-20.996092,-5.859375,10.070800"
"-0.093140,-0.081909,-0.953857,-35.217285,0.183105,1.770019"
"-0.084717,-0.147461,-1.020264,-43.579098,-5.310058,-1.525879"
"-0.071289,-0.273804,-1.020386,-45.654293,-14.953612,1.647949"
"-0.058960,-0.332031,-0.958252,-45.959469,-18.188477,25.268553"
"-0.087646,-0.153076,-0.873779,-48.889156,-15.319823,36.315918"
"-0.097412,-0.063843,-0.893555,-29.968260,-0.488281,32.775879"
"-0.082520,-0.125000,-0.967529,-11.779784,10.070800,16.418457"
"-0.083496,-0.153564,-0.977783,-10.009766,8.850098,11.230468"
"-0.086060,-0.192505,-0.990601,-10.742187,5.432128,10.131835"
"-0.094116,-0.261475,-0.955322,2.319336,5.676269,12.756347"
"-0.088989,-0.255737,-0.950317,6.958007,9.216309,19.897461"
"-0.090698,-0.256348,-0.935303,15.563964,10.681151,22.705076"
"-0.090332,-0.161743,-1.004761,29.296873,14.343261,31.372068"
"-0.113892,-0.060181,-0.970703,11.657714,7.446289,31.677244"
"-0.122559,-0.069946,-0.930298,-1.586914,6.591796,19.226074"
"-0.117188,-0.163452,-0.967529,-4.150391,13.977050,13.366698"
"-0.105713,-0.245361,-1.056641,9.399414,8.666992,19.653320"
"-0.105713,-0.242554,-0.953369,21.911619,3.906250,26.428221"
"-0.123047,-0.071777,-0.920166,32.958984,7.080078,38.696289"
"-0.121826,0.000732,-0.949219,27.648924,12.817382,30.883787"
"-0.118286,-0.025269,-0.969482,16.235352,11.535644,16.296387"
"-0.112549,-0.114624,-0.976807,11.352538,12.207030,13.122558"
"-0.114014,-0.177612,-1.012695,14.160155,8.972168,18.737793"
"-0.118530,-0.185791,-0.958008,18.493652,6.347656,23.925779"
"-0.152344,-0.041504,-0.939209,27.465818,9.033203,34.606934"
"-0.152832,0.077393,-1.007324,27.160643,13.488769,29.113768"
"-0.145874,0.035278,-1.015747,18.615723,10.253905,11.718749"
"-0.126465,-0.075317,-1.001221,-3.051758,6.469726,12.939452"
"-0.144043,-0.038574,-1.023193,-13.916015,5.126953,17.395020"
"-0.151123,-0.036255,-1.002808,-2.746582,2.502441,19.042969"
"-0.156006,-0.011475,-0.976440,17.089844,5.187988,19.104004"
"-0.148560,0.017456,-1.031616,16.174316,7.507324,16.052246"
"-0.146118,0.013428,-1.039795,12.145995,1.831055,12.573241"
"-0.140015,0.027588,-0.987793,10.925292,-1.281738,12.451171"
"-0.142578,0.050659,-0.956055,5.554199,0.610352,10.864257"
""
"-0.123657,-0.226440,-1.027222,-1.464844,-11.596679,-8.422852"
